"","tpv","tpr","fpr","tnr","fnr","ppv","fdr","npv","fors","L.diag","L.pred","L.all","L.eq.diag","model"
"124",0.881,0.901162790697674,0.0305498981670061,0.969450101832994,0.0988372093023256,0.911764705882353,0.0882352941176471,0.96551724137931,0.0344827586206897,0.0646935537346658,0.0613590263691684,0.0630262900519171,0.0682873111353194,"allRun"
"125",0.884,0.895348837209302,0.0305498981670061,0.969450101832994,0.104651162790698,0.911242603550296,0.0887573964497041,0.963562753036437,0.0364372469635627,0.0676005304788519,0.0625973217066334,0.0650989260927427,0.0741012646236915,"allRun"
"126",0.892,0.88953488372093,0.0285132382892057,0.971486761710794,0.11046511627907,0.916167664670659,0.0838323353293413,0.961693548387097,0.0383064516129032,0.0694891772841377,0.0610693934711223,0.06527928537763,0.081951877989864,"allRun"
"127",0.901,0.883720930232558,0.0285132382892057,0.971486761710794,0.116279069767442,0.91566265060241,0.0843373493975904,0.959758551307847,0.0402414486921529,0.0723961540283238,0.0622893990448716,0.0673427765365977,0.0877658314782361,"allRun"
"128",0.905,0.877906976744186,0.0285132382892057,0.971486761710794,0.122093023255814,0.915151515151515,0.0848484848484849,0.957831325301205,0.0421686746987952,0.0753031307725098,0.06350857977364,0.0694058552730749,0.0935797849666082,"allRun"
"129",0.908,0.872093023255814,0.0285132382892057,0.971486761710794,0.127906976744186,0.914634146341463,0.0853658536585366,0.955911823647295,0.0440881763527054,0.0782101075166959,0.064727015005621,0.0714685612611584,0.0993937384549803,"allRun"
"130",0.913,0.872093023255814,0.0264765784114053,0.973523421588595,0.127906976744186,0.920245398773006,0.0797546012269939,0.956,0.044,0.0771917775777957,0.0618773006134969,0.0695345390956463,0.101430398332781,"allRun"
"131",0.915,0.86046511627907,0.0264765784114053,0.973523421588595,0.13953488372093,0.919254658385093,0.0807453416149068,0.952191235059761,0.047808764940239,0.0830057310661678,0.0642770532775729,0.0736413921718704,0.113058305309525,"allRun"
"132",0.918,0.848837209302326,0.0264765784114053,0.973523421588595,0.151162790697674,0.918238993710692,0.0817610062893082,0.948412698412698,0.0515873015873016,0.0888196845545399,0.0666741539383049,0.0777469192464224,0.124686212286269,"allRun"
"133",0.921,0.843023255813954,0.0264765784114053,0.973523421588595,0.156976744186047,0.917721518987342,0.0822784810126582,0.946534653465346,0.0534653465346535,0.0917266612987259,0.0678719137736558,0.0797992875361909,0.130500165774641,"allRun"
"134",0.922,0.837209302325581,0.0264765784114053,0.973523421588595,0.162790697674419,0.917197452229299,0.0828025477707006,0.944664031620553,0.0553359683794466,0.094633638042912,0.0690692580750736,0.0818514480589928,0.136314119263013,"allRun"
"135",0.925,0.831395348837209,0.0264765784114053,0.973523421588595,0.168604651162791,0.916666666666667,0.0833333333333333,0.942800788954635,0.0571992110453649,0.097540614787098,0.0702662721893491,0.0839034434882236,0.142128072751385,"allRun"
"136",0.926,0.831395348837209,0.0244399185336049,0.975560081466395,0.168604651162791,0.92258064516129,0.0774193548387097,0.942913385826772,0.0570866141732283,0.0965222848481978,0.067252984505969,0.0818876346770834,0.144164732629186,"allRun"
"137",0.931,0.825581395348837,0.0244399185336049,0.975560081466395,0.174418604651163,0.922077922077922,0.0779220779220779,0.941060903732809,0.0589390962671906,0.0994292615923838,0.0684305870946342,0.083929924343509,0.149978686117558,"allRun"
"138",0.936,0.819767441860465,0.0244399185336049,0.975560081466395,0.180232558139535,0.92156862745098,0.0784313725490196,0.93921568627451,0.0607843137254902,0.10233623833657,0.0696078431372549,0.0859720407369124,0.15579263960593,"allRun"
"139",0.937,0.813953488372093,0.0244399185336049,0.975560081466395,0.186046511627907,0.921052631578947,0.0789473684210526,0.937377690802348,0.0626223091976517,0.105243215080756,0.0707848388093521,0.088014026945054,0.161606593094302,"allRun"
"140",0.938,0.813953488372093,0.0224032586558045,0.977596741344195,0.186046511627907,0.927152317880795,0.0728476821192053,0.9375,0.0625,0.104224885141856,0.0676738410596026,0.0859493631007292,0.163643252972102,"allRun"
"141",0.94,0.808139534883721,0.0224032586558045,0.977596741344195,0.191860465116279,0.926666666666667,0.0733333333333333,0.935672514619883,0.064327485380117,0.107131861886042,0.0688304093567251,0.0879811356213835,0.169457206460475,"allRun"
"142",0.941,0.808139534883721,0.0203665987780041,0.979633401221996,0.191860465116279,0.932885906040268,0.0671140939597315,0.93579766536965,0.0642023346303502,0.106113531947142,0.0656582142950409,0.0858858731210912,0.171493866338275,"allRun"
"143",0.942,0.802325581395349,0.0203665987780041,0.979633401221996,0.197674418604651,0.932432432432432,0.0675675675675676,0.933980582524272,0.0660194174757282,0.109020508691328,0.0667934925216479,0.0879070006064877,0.177307819826647,"allRun"
"144",0.944,0.802325581395349,0.0183299389002037,0.981670061099796,0.197674418604651,0.938775510204082,0.0612244897959184,0.934108527131783,0.0658914728682171,0.108002178752427,0.0635579813320677,0.0857800800422476,0.179344479704448,"allRun"
"145",0.946,0.796511627906977,0.0183299389002037,0.981670061099796,0.203488372093023,0.938356164383562,0.0616438356164384,0.932301740812379,0.0676982591876209,0.110909155496613,0.0646710474020296,0.0877901014493215,0.18515843319282,"allRun"
"146",0.947,0.784883720930233,0.0162932790224033,0.983706720977597,0.215116279069767,0.944055944055944,0.0559440559440559,0.928846153846154,0.0711538461538462,0.115704779046085,0.063548951048951,0.0896268650475182,0.198823000047364,"allRun"
"147",0.948,0.773255813953488,0.0162932790224033,0.983706720977597,0.226744186046512,0.943262411347518,0.0567375886524823,0.925287356321839,0.0747126436781609,0.121518732534457,0.0657251161653216,0.0936219243498895,0.210450907024108,"allRun"
"148",0.95,0.767441860465116,0.0162932790224033,0.983706720977597,0.232558139534884,0.942857142857143,0.0571428571428571,0.923518164435946,0.0764818355640535,0.124425709278643,0.0668123463534553,0.0956190278160494,0.21626486051248,"allRun"
"149",0.951,0.761627906976744,0.0162932790224033,0.983706720977597,0.238372093023256,0.942446043165468,0.0575539568345324,0.92175572519084,0.0782442748091603,0.12733268602283,0.0678991158218464,0.0976159009223379,0.222078814000852,"allRun"
"150",0.952,0.755813953488372,0.0162932790224033,0.983706720977597,0.244186046511628,0.942028985507246,0.0579710144927536,0.92,0.08,0.130239662767016,0.0689855072463768,0.0996125850066962,0.227892767489225,"allRun"
"151",0.953,0.755813953488372,0.0142566191446029,0.985743380855397,0.244186046511628,0.948905109489051,0.0510948905109489,0.920152091254753,0.0798479087452472,0.129221332828115,0.065471399628098,0.0973463662281067,0.229929427367025,"allRun"
"152",0.954,0.755813953488372,0.0122199592668024,0.987780040733198,0.244186046511628,0.955882352941177,0.0441176470588235,0.920303605313093,0.079696394686907,0.128203002889215,0.0619070208728653,0.0950550118810402,0.231966087244825,"allRun"
"153",0.956,0.75,0.0122199592668024,0.987780040733198,0.25,0.955555555555556,0.0444444444444444,0.918560606060606,0.0814393939393939,0.131109979633401,0.0629419191919192,0.0970259494126602,0.237780040733198,"allRun"
"154",0.958,0.732558139534884,0.0122199592668024,0.987780040733198,0.267441860465116,0.954545454545455,0.0454545454545455,0.913370998116761,0.0866290018832392,0.139830909865959,0.0660417736688923,0.102936341767426,0.255221901198314,"allRun"
"155",0.959,0.726744186046512,0.0122199592668024,0.987780040733198,0.273255813953488,0.954198473282443,0.0458015267175573,0.911654135338346,0.0883458646616541,0.142737886610145,0.0670736956896057,0.104905791149876,0.261035854686686,"allRun"
"156",0.96,0.720930232558139,0.0122199592668024,0.987780040733198,0.27906976744186,0.953846153846154,0.0461538461538462,0.909943714821764,0.0900562851782364,0.145644863354331,0.0681050656660413,0.106874964510186,0.266849808175058,"allRun"
"157",0.961,0.709302325581395,0.0122199592668024,0.987780040733198,0.290697674418605,0.953125,0.046875,0.906542056074766,0.0934579439252336,0.151458816842704,0.0701664719626168,0.11081264440266,0.278477715151802,"allRun"
"158",0.962,0.703488372093023,0.0122199592668024,0.987780040733198,0.296511627906977,0.952755905511811,0.047244094488189,0.904850746268657,0.0951492537313433,0.15436579358689,0.0711966741097661,0.112781233848328,0.284291668640174,"allRun"
"159",0.963,0.680232558139535,0.010183299389002,0.989816700610998,0.319767441860465,0.959016393442623,0.040983606557377,0.898336414048059,0.101663585951941,0.164975370624734,0.0713235962546589,0.118149483439696,0.309584142471463,"allRun"
"160",0.964,0.674418604651163,0.00814663951120163,0.991853360488798,0.325581395348837,0.966666666666667,0.0333333333333333,0.896869244935543,0.103130755064457,0.166864017430019,0.068232044198895,0.117548030814457,0.317434755837636,"allRun"
"161",0.965,0.656976744186046,0.00814663951120163,0.991853360488798,0.343023255813953,0.965811965811966,0.0341880341880342,0.891941391941392,0.108058608058608,0.175584947662578,0.0711233211233211,0.123354134392949,0.334876616302752,"allRun"
"162",0.966,0.645348837209302,0.00814663951120163,0.991853360488798,0.354651162790698,0.965217391304348,0.0347826086956522,0.888686131386861,0.111313868613139,0.18139890115095,0.0730482386543954,0.127223569902673,0.346504523279496,"allRun"
"163",0.967,0.61046511627907,0.00814663951120163,0.991853360488798,0.38953488372093,0.963302752293578,0.036697247706422,0.879061371841155,0.120938628158845,0.198840761616066,0.0788179379326334,0.13882934977435,0.381388244209729,"allRun"
"164",0.968,0.598837209302326,0.00814663951120163,0.991853360488798,0.401162790697674,0.962616822429907,0.0373831775700935,0.87589928057554,0.12410071942446,0.204654715104438,0.0807419484972769,0.142698331800857,0.393016151186473,"allRun"
"165",0.969,0.575581395348837,0.00814663951120163,0.991853360488798,0.424418604651163,0.961165048543689,0.0388349514563107,0.869642857142857,0.130357142857143,0.216282622081182,0.0845960471567268,0.150439334618954,0.416271965139961,"allRun"
"166",0.97,0.552325581395349,0.00814663951120163,0.991853360488798,0.447674418604651,0.95959595959596,0.0404040404040404,0.863475177304965,0.136524822695035,0.227910529057926,0.0884644315495379,0.158187480303732,0.43952777909345,"allRun"
"167",0.971,0.517441860465116,0.00814663951120163,0.991853360488798,0.482558139534884,0.956989247311828,0.043010752688172,0.854385964912281,0.145614035087719,0.245352389523043,0.0943123938879457,0.169832391705494,0.474411500023682,"allRun"
"168",0.972,0.511627906976744,0.00407331975560081,0.995926680244399,0.488372093023256,0.977777777777778,0.0222222222222222,0.853403141361257,0.146596858638743,0.246222706389428,0.0844095404304828,0.165316123409956,0.484298773267655,"allRun"
"169",0.973,0.476744186046512,0.00407331975560081,0.995926680244399,0.523255813953488,0.976190476190476,0.0238095238095238,0.844559585492228,0.155440414507772,0.263664566854545,0.0896249691586479,0.176644768006596,0.519182494197888,"allRun"
"170",0.974,0.447674418604651,0.00407331975560081,0.995926680244399,0.552325581395349,0.974683544303797,0.0253164556962025,0.837328767123288,0.162671232876712,0.278199450575475,0.0939938442864574,0.186096647430966,0.548252261639748,"allRun"
"171",0.975,0.395348837209302,0.00407331975560081,0.995926680244399,0.604651162790698,0.971428571428571,0.0285714285714286,0.824620573355818,0.175379426644182,0.304362241273149,0.101975427607805,0.203168834440477,0.600577843035097,"allRun"
"172",0.976,0.354651162790698,0.00407331975560081,0.995926680244399,0.645348837209302,0.968253968253968,0.0317460317460317,0.815,0.185,0.324711078482452,0.108373015873016,0.216542047177734,0.641275517453701,"allRun"
"173",0.977,0.302325581395349,0.00407331975560081,0.995926680244399,0.697674418604651,0.962962962962963,0.037037037037037,0.802955665024631,0.197044334975369,0.350873869180126,0.117040686006203,0.233957277593165,0.69360109884905,"allRun"
"174",0.978,0.209302325581395,0.00203665987780041,0.9979633401222,0.790697674418605,0.972972972972973,0.027027027027027,0.782747603833866,0.217252396166134,0.396367167148203,0.122139711596581,0.259253439372392,0.788661014540804,"allRun"
"175",0.979,0.00581395348837209,0,1,0.994186046511628,1,0,0.741691842900302,0.258308157099698,0.497093023255814,0.129154078549849,0.313123550902831,0.994186046511628,"allRun"
