"","tpv","tpr","fpr","tnr","fnr","ppv","fdr","npv","fors","L.diag","L.pred","L.all","L.eq.diag","model"
"72",0.094,0.981240713224368,0.265054416030613,0.734945583969387,0.0187592867756315,0.170144927536232,0.829855072463768,0.998588360261643,0.00141163973835747,0.141906851403122,0.415633356101063,0.278770103752092,0.246295129254981,"allRun"
"73",0.095,0.981054977711738,0.263984611269982,0.736015388730018,0.0189450222882615,0.170689933753433,0.829310066246566,0.998576472722705,0.00142352727729474,0.141464816779122,0.415366796761931,0.278415806770526,0.24503958898172,"allRun"
"74",0.096,0.980869242199108,0.262873660172403,0.737126339827597,0.0191307578008915,0.171260863925282,0.828739136074718,0.998564699980491,0.00143530001950893,0.141002208986647,0.415087218047113,0.27804471351688,0.243742902371512,"allRun"
"75",0.097,0.980683506686478,0.26210216635464,0.73789783364536,0.0193164933135215,0.171651495448635,0.828348504551365,0.998552298226565,0.00144770177343467,0.140709329834081,0.4148981031624,0.27780371649824,0.242785673041119,"allRun"
"76",0.098,0.980683506686478,0.26106322134672,0.73893677865328,0.0193164933135215,0.1722169672853,0.8277830327147,0.998554330752443,0.00144566924755696,0.140189857330121,0.414614350981129,0.277402104155625,0.241746728033198,"allRun"
"77",0.099,0.980497771173848,0.260230008023536,0.739769991976464,0.0195022288261516,0.172646106550675,0.827353893449325,0.998542091889865,0.00145790811013454,0.139866118424844,0.41440590077973,0.277136009602287,0.240727779197384,"allRun"
"78",0.1,0.980497771173848,0.259160203262905,0.740839796737095,0.0195022288261516,0.173235323072884,0.826764676927116,0.998544194107452,0.00145580589254766,0.139331216044528,0.414110241409832,0.27672072872718,0.239657974436753,"allRun"
"79",0.101,0.980497771173848,0.258368136276668,0.741631863723332,0.0195022288261516,0.173674167653639,0.826325832346361,0.998545746655217,0.00145425334478269,0.13893518255141,0.413890042845572,0.276412612698491,0.238865907450516,"allRun"
"80",0.102,0.980497771173848,0.2574834900323,0.7425165099677,0.0195022288261516,0.174166941603431,0.825833058396569,0.998547476759628,0.00145252324037185,0.138492859429226,0.41364279081847,0.276067825123848,0.237981261206148,"allRun"
"81",0.103,0.980312035661218,0.256444545024379,0.743555454975621,0.0196879643387816,0.174721927966102,0.825278072033898,0.99853570935212,0.00146429064787954,0.13806625468158,0.413371181340889,0.275718718011235,0.236756580685598,"allRun"
"82",0.104,0.980126300148588,0.255364453679511,0.744635546320489,0.0198736998514116,0.175303966513853,0.824696033486147,0.998524056499669,0.00147594350033105,0.137619076765461,0.413085988493239,0.27535253262935,0.2354907538281,"allRun"
"83",0.105,0.979754829123328,0.254675252535643,0.745324747464357,0.0202451708766716,0.175640129191223,0.824359870808777,0.998497898435885,0.00150210156411493,0.137460211706157,0.412930986186446,0.275195598946302,0.234430081658971,"allRun"
"84",0.106,0.979569093610698,0.253811179459749,0.746188820540251,0.0204309063893016,0.176105249098437,0.823894750901563,0.998485891259463,0.00151410874053682,0.137121042924525,0.41270442982105,0.274912736372787,0.233380273070447,"allRun"
"85",0.107,0.979569093610698,0.252905960046907,0.747094039953093,0.0204309063893016,0.17662424648359,0.82337575351641,0.998487723060849,0.00151227693915148,0.136668433218104,0.412444015227781,0.274556224222942,0.232475053657605,"allRun"
"86",0.108,0.979197622585438,0.252093319892197,0.747906680107803,0.0208023774145617,0.177037509654454,0.822962490345545,0.998461939878328,0.00153806012167154,0.136447848653379,0.412250275233609,0.274349061943494,0.231290942477635,"allRun"
"87",0.109,0.979011887072808,0.251095521221223,0.748904478778777,0.0209881129271917,0.17758835618746,0.82241164381254,0.998450292798661,0.00154970720133851,0.136041817074207,0.411980675506939,0.274011246290573,0.230107408294032,"allRun"
"88",0.11,0.978826151560178,0.250282881066513,0.749717118933487,0.0211738484398217,0.178034525860613,0.821965474139387,0.998438291984602,0.00156170801539789,0.135728364753167,0.411763591077393,0.27374597791528,0.229109032626691,"allRun"
"89",0.111,0.978454680534918,0.24948052749604,0.75051947250396,0.0215453194650817,0.178449239524406,0.821550760475594,0.99841263324986,0.00158736675014026,0.135512923480561,0.411569063612867,0.273540993546714,0.227935208030958,"allRun"
"90",0.112,0.978268945022288,0.24869874709404,0.75130125290596,0.0217310549777117,0.178881945387855,0.821118054612145,0.998400634278372,0.00159936572162835,0.135214901035876,0.411358710166887,0.273286805601381,0.226967692116328,"allRun"
"91",0.113,0.978268945022288,0.247906680107803,0.752093319892197,0.0217310549777117,0.179350972179657,0.820649027820343,0.998402315959088,0.00159768404091164,0.134818867542758,0.411123355930627,0.272971111736692,0.226175625130092,"allRun"
"92",0.114,0.978083209509658,0.247145472874277,0.752854527125723,0.0219167904903418,0.179776048067732,0.820223951932268,0.998390309115216,0.00160969088478433,0.13453113168231,0.410916821408526,0.272723976545418,0.225228682383936,"allRun"
"93",0.115,0.977897473997028,0.246353405888041,0.753646594111959,0.0221025260029718,0.180221811460259,0.819778188539741,0.998378393110215,0.00162160688978524,0.134227965945506,0.410699897714763,0.272463931830135,0.224250879885069,"allRun"
"94",0.116,0.977711738484398,0.245684777912646,0.754315222087354,0.0222882615156018,0.18059558117195,0.81940441882805,0.998366235534377,0.00163376446562287,0.133986519714124,0.410519091646836,0.27225280568048,0.223396516397044,"allRun"
