"","tpv","tpr","fpr","tnr","fnr","ppv","fdr","npv","fors","L.diag","L.pred","L.all","L.eq.diag","model"
"55",0.071,0.991494532199271,0.115343154868847,0.884656845131153,0.00850546780072904,0.717678100263852,0.282321899736148,0.997164844066424,0.00283515593357635,0.0619243113347878,0.142578527834862,0.102251419584825,0.106837687068118,"allRun"
"56",0.073,0.990279465370595,0.11498383039885,0.88501616960115,0.00972053462940462,0.718061674008811,0.281938325991189,0.996762444354512,0.00323755564548766,0.0623521825141274,0.142587940818339,0.102470061666233,0.105263295769446,"allRun"
"57",0.074,0.990279465370595,0.114624505928854,0.885375494071146,0.00972053462940462,0.718694885361552,0.281305114638448,0.996763754045307,0.00323624595469256,0.0621725202791292,0.14227068029657,0.10222160028785,0.104903971299449,"allRun"
"58",0.075,0.990279465370595,0.114265181458857,0.885734818541143,0.00972053462940462,0.719329214474846,0.280670785525154,0.996765062676911,0.00323493732308936,0.061992858044131,0.141952861424122,0.101972859734126,0.104544646829453,"allRun"
"59",0.076,0.990279465370595,0.112827883578872,0.887172116421128,0.00972053462940462,0.721877767936227,0.278122232063773,0.996770286637061,0.00322971336293904,0.0612742091041382,0.140675972713356,0.100975090908747,0.103107348949467,"allRun"
"60",0.077,0.990279465370595,0.112468559108875,0.887531440891125,0.00972053462940462,0.722517730496454,0.277482269503546,0.996771589991929,0.00322841000807102,0.06109454686914,0.140355339755809,0.100724943312474,0.102748024479471,"allRun"
"61",0.078,0.990279465370595,0.112109234638879,0.887890765361121,0.00972053462940462,0.723158828748891,0.276841171251109,0.99677289229528,0.00322710770471964,0.0609148846341418,0.140034139477914,0.100474512056028,0.102388700009474,"allRun"
"62",0.08,0.990279465370595,0.111749910168882,0.888250089831118,0.00972053462940462,0.723801065719361,0.276198934280639,0.996774193548387,0.0032258064516129,0.0607352223991436,0.139712370366126,0.100223796382635,0.102029375539478,"allRun"
"63",0.081,0.990279465370595,0.110671936758893,0.889328063241107,0.00972053462940462,0.72573463935886,0.27426536064114,0.996778091018929,0.00322190898107128,0.0601962356941489,0.138743634811106,0.0994699352526272,0.100951402129489,"allRun"
"64",0.082,0.990279465370595,0.110312612288897,0.889687387711103,0.00972053462940462,0.726381461675579,0.273618538324421,0.996779388083736,0.00322061191626409,0.0600165734591507,0.138419575120342,0.0992180742897466,0.100592077659492,"allRun"
"65",0.083,0.990279465370595,0.1099532878189,0.8900467121811,0.00972053462940462,0.727029438001784,0.272970561998216,0.996780684104628,0.00321931589537223,0.0598369112241525,0.138094938946794,0.0989659250854733,0.100232753189496,"allRun"
"66",0.084,0.990279465370595,0.109593963348904,0.890406036651096,0.00972053462940462,0.727678571428571,0.272321428571429,0.996781979082864,0.00321802091713596,0.0596572489891543,0.137769724744282,0.0987134868667183,0.0998734287194994,"allRun"
"67",0.085,0.990279465370595,0.108875314408911,0.891124685591089,0.00972053462940462,0.728980322003578,0.271019677996422,0.996784565916399,0.00321543408360129,0.0592979245191579,0.137117556040012,0.0982077402795848,0.0991547797795067,"allRun"
"68",0.087,0.990279465370595,0.108515989938915,0.891484010061085,0.00972053462940462,0.729632945389436,0.270367054610564,0.996785857774206,0.00321414222579349,0.0591182622841597,0.136790598418179,0.0979544303511692,0.0987954553095103,"allRun"
"69",0.088,0.990279465370595,0.108156665468918,0.891843334531082,0.00972053462940462,0.730286738351254,0.269713261648746,0.996787148594378,0.00321285140562249,0.0589386000491615,0.136463056527184,0.0977008282881728,0.0984361308395139,"allRun"
"70",0.09,0.990279465370595,0.107797340998922,0.892202659001078,0.00972053462940462,0.730941704035874,0.269058295964126,0.996788438378161,0.00321156162183862,0.0587589378141633,0.136134928792982,0.0974469333035727,0.0980768063695174,"allRun"
"71",0.091,0.990279465370595,0.107078692058929,0.892921307941071,0.00972053462940462,0.73225516621743,0.26774483378257,0.996791014841556,0.00320898515844364,0.0583996133441669,0.135476909470507,0.0969382614073368,0.0973581574295246,"allRun"
"72",0.094,0.98906439854192,0.105641394178944,0.894358605821056,0.0109356014580802,0.734657039711191,0.265342960288809,0.996397117694155,0.00360288230584468,0.0582884978185119,0.134472921297327,0.0963807095579193,0.0947057927208634,"allRun"
"73",0.095,0.98906439854192,0.105282069708947,0.894717930291053,0.0109356014580802,0.735320686540199,0.264679313459801,0.99639855942377,0.00360144057623049,0.0581088355835137,0.134140377018016,0.0961246063007648,0.094346468250867,"allRun"
"74",0.098,0.98906439854192,0.104922745238951,0.895077254761049,0.0109356014580802,0.735985533453888,0.264014466546112,0.9964,0.0036,0.0579291733485155,0.133807233273056,0.0958682033107858,0.0939871437808706,"allRun"
"75",0.106,0.98906439854192,0.104563420768954,0.895436579231046,0.0109356014580802,0.736651583710407,0.263348416289593,0.99640143942423,0.00359856057576969,0.0577495111135173,0.133473488432681,0.0956114997730993,0.0936278193108743,"allRun"
"76",0.107,0.98906439854192,0.104204096298958,0.895795903701042,0.0109356014580802,0.73731884057971,0.26268115942029,0.996402877697842,0.00359712230215827,0.0575698488785191,0.133139140861224,0.0953544948698716,0.0932684948408778,"allRun"
"77",0.108,0.987849331713244,0.103844771828962,0.896155228171038,0.0121506682867558,0.737749546279492,0.262250453720508,0.996006389776358,0.00399361022364217,0.0579977200578587,0.133122031972075,0.0955598760149669,0.0916941035422058,"allRun"
"78",0.116,0.987849331713244,0.103485447358965,0.896514552641035,0.0121506682867558,0.73841961852861,0.26158038147139,0.996007984031936,0.00399201596806387,0.0578180578228605,0.132786198719727,0.0953021282712936,0.0913347790722093,"allRun"
"79",0.117,0.987849331713244,0.103126122888969,0.896873877111031,0.0121506682867558,0.739090909090909,0.260909090909091,0.996009577015164,0.00399042298483639,0.0576383955878623,0.132449756946964,0.095044076267413,0.0909754546022129,"allRun"
"80",0.12,0.987849331713244,0.102766798418972,0.897233201581028,0.0121506682867558,0.739763421292084,0.260236578707916,0.996011168727563,0.00398883127243718,0.0574587333528641,0.132112704990177,0.0947857191715204,0.0906161301322165,"allRun"
"81",0.121,0.987849331713244,0.102407473948976,0.897592526051024,0.0121506682867558,0.740437158469945,0.259562841530055,0.996012759170654,0.00398724082934609,0.0572790711178658,0.1317750411797,0.0945270561487831,0.0902568056622202,"allRun"
"82",0.124,0.987849331713244,0.10204814947898,0.89795185052102,0.0121506682867558,0.741112123974476,0.258887876025524,0.996014348345955,0.00398565165404544,0.0570994088828676,0.131436763839785,0.0942680863613262,0.0898974811922237,"allRun"
"83",0.126,0.987849331713244,0.101688825008983,0.898311174991017,0.0121506682867558,0.741788321167883,0.258211678832117,0.99601593625498,0.00398406374501992,0.0569197466478694,0.131097871288568,0.0940088089682189,0.0895381567222273,"allRun"
"84",0.13,0.987849331713244,0.101329500538987,0.898670499461013,0.0121506682867558,0.742465753424657,0.257534246575342,0.996017522899243,0.00398247710075667,0.0567400844128712,0.13075836183805,0.0937492231254604,0.0891788322522309,"allRun"
"85",0.132,0.985419198055893,0.10097017606899,0.89902982393101,0.0145808019441069,0.742673992673993,0.257326007326007,0.995226730310263,0.00477326968973747,0.0577754890065486,0.131049638507872,0.0944125637572105,0.0863893741248833,"allRun"
"86",0.136,0.985419198055893,0.100610851598994,0.899389148401006,0.0145808019441069,0.743354720439963,0.256645279560037,0.995228628230616,0.0047713717693837,0.0575958267715504,0.13070832566471,0.0941520762181303,0.0860300496548869,"allRun"
"87",0.144,0.985419198055893,0.100251527128997,0.899748472871003,0.0145808019441069,0.744036697247706,0.255963302752294,0.995230524642289,0.00476947535771065,0.0574161645365522,0.130366389055002,0.0938912767957772,0.0856707251848905,"allRun"
"88",0.149,0.984204131227218,0.0998922026590011,0.900107797340999,0.0157958687727825,0.744485294117647,0.255514705882353,0.994837172359015,0.00516282764098491,0.0578440357158918,0.130338766761669,0.0940914012387803,0.0840963338862186,"allRun"
"89",0.15,0.984204131227218,0.0995328781890047,0.900467121810995,0.0157958687727825,0.745170193192272,0.254829806807728,0.994839221913458,0.00516077808654228,0.0576643734808936,0.129995292447135,0.0938298329640143,0.0837370094162222,"allRun"
"90",0.152,0.984204131227218,0.0991735537190083,0.900826446280992,0.0157958687727825,0.74585635359116,0.25414364640884,0.99484126984127,0.00515873015873016,0.0574847112458954,0.129651188283785,0.0935679497648402,0.0833776849462258,"allRun"
"91",0.153,0.982989064398542,0.0984549047790154,0.901545095220985,0.0170109356014581,0.746999076638966,0.253000923361034,0.994451050336901,0.00554894966309949,0.0577329201902368,0.129274936512067,0.0935039283511518,0.0814439691775574,"allRun"
"92",0.158,0.982989064398542,0.098095580309019,0.901904419690981,0.0170109356014581,0.747689463955638,0.252310536044362,0.994453248811411,0.00554675118858954,0.0575532579552386,0.128928643616476,0.0932409507858572,0.0810846447075609,"allRun"
"93",0.16,0.982989064398542,0.0977362558390226,0.902263744160977,0.0170109356014581,0.748381128584644,0.251618871415356,0.994455445544554,0.00554455445544554,0.0573735957202404,0.128581712935401,0.0929776543278206,0.0807253202375646,"allRun"
"94",0.163,0.982989064398542,0.0973769313690262,0.902623068630974,0.0170109356014581,0.749074074074074,0.250925925925926,0.994457640538401,0.00554235946159937,0.0571939334852422,0.128234142693763,0.0927140380895024,0.0803659957675682,"allRun"
"95",0.164,0.981773997569866,0.0973769313690262,0.902623068630974,0.0182260024301337,0.748841519925857,0.251158480074143,0.994064107637515,0.00593589236248516,0.0578014668995799,0.128547186218314,0.0931743265589469,0.0791509289388926,"allRun"
"96",0.165,0.981773997569866,0.0970176068990298,0.90298239310097,0.0182260024301337,0.749536178107607,0.250463821892393,0.994066455696203,0.00593354430379747,0.0576218046645817,0.128198683098095,0.0929102438813386,0.0787916044688962,"allRun"
"97",0.166,0.981773997569866,0.0966582824290334,0.903341717570967,0.0182260024301337,0.750232126276695,0.249767873723305,0.994068801897983,0.00593119810201661,0.0574421424295835,0.127849535912661,0.0926458391711223,0.0784322799988998,"allRun"
"98",0.167,0.981773997569866,0.096298957959037,0.903701042040963,0.0182260024301337,0.75092936802974,0.24907063197026,0.994071146245059,0.00592885375494071,0.0572624801945853,0.1274997428626,0.0923811115285929,0.0780729555289034,"allRun"
"99",0.169,0.981773997569866,0.0959396334890406,0.904060366510959,0.0182260024301337,0.751627906976744,0.248372093023256,0.994073488739629,0.00592651126037139,0.0570828179595871,0.127149302141814,0.0921160600507004,0.0777136310589069,"allRun"
"100",0.17,0.981773997569866,0.0952209845490478,0.904779015450952,0.0182260024301337,0.753028890959925,0.246971109040075,0.994078168180024,0.00592183181997631,0.0567234934895907,0.126446470430025,0.0915849819598081,0.0769949821189142,"allRun"
"101",0.171,0.981773997569866,0.0948616600790514,0.905138339920949,0.0182260024301337,0.753731343283582,0.246268656716418,0.994080505130229,0.00591949486977111,0.0565438312545925,0.126094075793095,0.0913189535238435,0.0766356576489178,"allRun"
"102",0.174,0.981773997569866,0.0941430111390586,0.905856988860941,0.0182260024301337,0.755140186915888,0.244859813084112,0.994085173501577,0.00591482649842271,0.0561845067845961,0.125387319791267,0.0907859132879318,0.0759170087089249,"allRun"
"103",0.176,0.981773997569866,0.0937836866690622,0.906216313330938,0.0182260024301337,0.755846585594013,0.244153414405987,0.994087504927079,0.00591249507292077,0.0560048445495979,0.125032954739454,0.0905188996445259,0.0755576842389285,"allRun"
"104",0.178,0.980558930741191,0.0937836866690622,0.906216313330938,0.0194410692588092,0.75561797752809,0.24438202247191,0.993695823483058,0.00630417651694247,0.0566123779639357,0.125343099494426,0.090977738729181,0.0743426174102528,"allRun"
"105",0.18,0.980558930741191,0.0930650377290693,0.906934962270931,0.0194410692588092,0.75703564727955,0.24296435272045,0.993700787401575,0.0062992125984252,0.0562530534939393,0.124631782659438,0.0904424180766885,0.0736239684702601,"allRun"
"106",0.183,0.980558930741191,0.0927057132590729,0.907294286740927,0.0194410692588092,0.757746478873239,0.242253521126761,0.993703266430539,0.00629673356946084,0.0560733912589411,0.124275127348111,0.0901742593035259,0.0732646440002637,"allRun"
"107",0.184,0.980558930741191,0.0923463887890765,0.907653611210923,0.0194410692588092,0.758458646616541,0.241541353383459,0.993705743509048,0.00629425649095201,0.0558937290239429,0.123917804937205,0.0899057669805741,0.0729053195302672,"allRun"
"108",0.191,0.980558930741191,0.0919870643190801,0.90801293568092,0.0194410692588092,0.759172154280339,0.240827845719661,0.993708218639402,0.00629178136059772,0.0557140667889447,0.12355981354013,0.0896369401645371,0.0725459950602708,"allRun"
"109",0.195,0.980558930741191,0.0916277398490837,0.908372260150916,0.0194410692588092,0.759887005649718,0.240112994350282,0.993710691823899,0.00628930817610063,0.0555344045539465,0.123201151263192,0.089367777908569,0.0721866705902744,"allRun"
"110",0.197,0.979343863912515,0.0909090909090909,0.909090909090909,0.0206561360874848,0.76109537299339,0.23890462700661,0.99332548095799,0.00667451904201021,0.0557826134982879,0.12278957302431,0.089286093261299,0.0702529548216061,"allRun"
"111",0.206,0.979343863912515,0.0905497664390945,0.909450233560905,0.0206561360874848,0.761814744801512,0.238185255198488,0.993328100470958,0.00667189952904239,0.0556029512632897,0.122428577363765,0.0890157643135274,0.0698936303516097,"allRun"
"112",0.207,0.979343863912515,0.0901904419690981,0.909809558030902,0.0206561360874848,0.762535477767266,0.237464522232734,0.9933307179286,0.00666928207140055,0.0554232890282915,0.122066902152067,0.0887450955901794,0.0695343058816132,"allRun"
"113",0.209,0.979343863912515,0.0898311174991017,0.910168882500898,0.0206561360874848,0.763257575757576,0.236742424242424,0.993333333333333,0.00666666666666667,0.0552436267932933,0.121704545454545,0.0884740861239194,0.0691749814116168,"allRun"
"114",0.211,0.979343863912515,0.0891124685591089,0.910887531440891,0.0206561360874848,0.764705882352941,0.235294117647059,0.99333855799373,0.00666144200626959,0.0548843023232968,0.120977779826664,0.0879310410749805,0.0684563324716241,"allRun"
"115",0.216,0.979343863912515,0.0887531440891125,0.911246855910887,0.0206561360874848,0.765432098765432,0.234567901234568,0.993341167254211,0.00665883274578927,0.0547046400882986,0.120613366990179,0.0876590035392386,0.0680970080016277,"allRun"
"116",0.217,0.97812879708384,0.0887531440891125,0.911246855910887,0.0218712029161604,0.765209125475285,0.234790874524715,0.992952231793265,0.00704776820673453,0.0553121735026364,0.120919321365725,0.0881157474341806,0.0668819411729521,"allRun"
"117",0.224,0.97812879708384,0.0883938196191161,0.911606180380884,0.0218712029161604,0.765937202664129,0.234062797335871,0.992954990215264,0.00704500978473581,0.0551325112676382,0.120553903560303,0.0878432074139707,0.0665226167029557,"allRun"
"118",0.227,0.97812879708384,0.0880344951491197,0.91196550485088,0.0218712029161604,0.766666666666667,0.233333333333333,0.992957746478873,0.00704225352112676,0.05495284903264,0.12018779342723,0.087570321229935,0.0661632922329592,"allRun"
"119",0.233,0.97812879708384,0.0876751706791233,0.912324829320877,0.0218712029161604,0.767397521448999,0.232602478551001,0.992960500586625,0.00703949941337505,0.0547731867976418,0.119820988982188,0.0872970878899149,0.0658039677629628,"allRun"
"120",0.236,0.97812879708384,0.0873158462091268,0.912684153790873,0.0218712029161604,0.768129770992366,0.231870229007634,0.992963252541048,0.00703674745895231,0.0545935245626436,0.119453488233293,0.0870235063979683,0.0654446432929664,"allRun"
"121",0.243,0.97812879708384,0.086597197269134,0.913402802730866,0.0218712029161604,0.769598470363289,0.230401529636711,0.99296875,0.00703125,0.0542342000926472,0.118716389818356,0.0864752949555014,0.0647259943529737,"allRun"
"122",0.244,0.97812879708384,0.0862378727991376,0.913762127200862,0.0218712029161604,0.770334928229665,0.229665071770335,0.992971495509567,0.00702850449043342,0.054054537857649,0.118346788130384,0.0862006629940166,0.0643666698829772,"allRun"
"123",0.248,0.97812879708384,0.0858785483291412,0.914121451670859,0.0218712029161604,0.771072796934866,0.228927203065134,0.992974238875878,0.00702576112412178,0.0538748756226508,0.117976482094628,0.0859256788586394,0.0640073454129808,"allRun"
